raw,identity,number,category,type,filled_words,honest_categories,cds,is,asm,svp,or,re,an,ddf,om,ddp,dmc,pa,pr,rci,asf,ps,qas,count
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' de som bor nærmest og at de stiller opp når', ' til en viss grad arvelig betinget. Bestef', ' med i koret. Men mange av gutta er jo', ' svært fornøyd med at kommunen nå har sikret seg denne', ' en sterk prestasjon og en flott belønning for']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' interessante karakterene i denne historien; et gutte', ' populære figurene i filmen. Det er nesten som', ' ivrige. Men man må jo være med å', ' populære, der for tror vi på et oppsv', ' populære.\nfra, forteller han. - Men hvorfor tror']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' man kan ønske seg, sier Stig, som ikke er', ' vennene mine. Jeg har seks av dem. De gir', ' i landet. Men om vi ikke bruker oljepengene', '! Vi er veldig glad i dere. Klem fra', ' hjelpeme og støttespillerne, særlig i starten.\nEn']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' i Norge og i utlandet, mens «han d', ' nok til å bruke det seiv. Det er klart', ' stjerner».\nVikingane er tilbake på fjernsyn', ' fans av Ronnie Wood, selv om han', ' brødre.']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' noen store kranglefanten Men de er sn', ' musikere, tekstforfattere og filmskapere.', ' «klip pefiskeksportørene».', ' Norges fremste ek sperter i å skrive sanger på', ' en av landets ledende leverandør av høykvalitets blå']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' svært forskjellige. Sjefen Tomas er en r', ' borte og tan te vil ikke ha dem rundt seg', ' de viktigste, for de har jobbet her lengst,', ' det i tillegg et fint mål å komme seg ut', ' med hele tiden, sier hun.\nTil konserten har jentene fått']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' «frigjorte» når det gjelder tid', ' ut bredte av mannens problemer — en etter', ' effektive. Men det finnes også mange av den tradisjonelle', ' trofaste eller mest iherdige i ekteskapet.', ' framtredende, er det i første rekke disse som']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"['!', ' elsk erne. 20.', ' vennene hennes, og at ektemannen ikke er den', ' vennene til Danny og Muriel King. Mur', ' i ver den.\nFilmen starter som den skal']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' favoritter. Den første av de to rundene endte', ' og lyse. De er mer opptatt av de nære', ' fan. Her synger de «Honky tonk', ' og kraftfulle, og de har lite hår og', ' stjerner. I tillegg er de kjendisene som']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' «The Spookys», som jobber ut fra sitt', ' notoriske bankranere, etter åha tatt', ' for de flestes vedkommende er på den andre siden', ' «slan ger.» Seiv om han har', ' noen riktig sjarmtroll, vil vel en']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' i full gang, mens andre igjen bare er i start', ' i nærheten. Det er i sannhet også mennene', ' med for å lære. De er nemlig svært stolte', ' også med. – Det viser både kvinnesaksp', ' på sjøen. Då blir det å lage mat og']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' framgangsrike av oss nordmenn. Mens dam', ' populære hos jentene.\npen, men også at vi', ' oppsatte av alle sammen.\nOg dette er ikke av', ' aktive. Her må menn ta seg seiv i n', ' aktuelle kan didatene.\nDet ble tidlig klart at en']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' kortbanespillere her i landet, og at de skulle', ' og ikke omvendt. Det er mulig enkelte er', ' og det beste laget så er ikke damene i', ' håndballspe lerne vi har i distriktet og', '.\n■i Men det er ikke godt nok, og']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' favoritter og spiller søndag 19. november. Og hvis det blir', ' favoritter til å hente hjem VM gullet i hand', ' favoritter. De tok blant annet VM-kravet', ' og sterke.\n■ Jeg har allerede fått flere hen', ' favoritter. Trøn derne har en del problemer']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' et solid hjemmelag og vant tildigere onsdag', ' svært så stive, men om de finner det for', ' noen store pessimister, og dette er jo', ' et utad vendt og vennlig folkeferd som lar', ' et hardt slående lag som kan kunsten å spille']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' ikke de samme efterat de skiftet skøytet', ' så lite interessert i det arbeid som utføres, enten', ' fra venstre LeifHaugli,GudmundB', ' det derimot litt mer stille om. De ligger nede.\n', ' like over legne. De har også sine sei']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' typiske representanter for slekten.\nsom har fulgt oss alle', ' sentrale personene i barnemorens liv, og at de', ' inntekst giv ende, får i gjennomsnitt mindre og', ' stabile over hele livsløpet. En grunn til', ' trofaste i ekteskapet, slik det er formulert']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' venninnene på denne jord. Og etter at jentene', ' garantier tor a opprettholde en følelse av selvstendighet.', ' for hverandre. I enkelte tilfeller er ekteskapet likevel nødvendig.', ' kameratene. I rollene: Pierce Bros', ' venner som tenkes kan og bor sammen. Foranledningen']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' når det også er små barn. Man bør derfor overve', ' for at de skal kunne forsørge seg seiv', ' på å ta vare på hverandre og vise omsorg.\n', ' nok til å drive hver sin gard.', ' i utstrekning. For eksempel er det ikke mulig']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' en dyktig «teamleder» der hun er den', ' to av de mest ytterliggående kristne i det', ' et ungt og entusiastisk ektepar.', ' den mest lov lydige yrkesgruppen. Likevel ble', ' «De grå tende kvinners forbund», ble ut']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' enige om dette ved avtale eller ved felles vedtag', ' enige oii ut hustruen tar sin del av', ' i arbeid på forskjellige steder.\nsom den ene ektef', ' pensjonister, bør de seiv ha anledning til å velge', ' over 66 år. Men de bor ennå sammen i vel']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' snakke om fortiden. Men hvis vi skal se fremover,', ' få en klem av deg, så prøv å gi en', ' sitte på fanget.', ' gjøre med seg seiv. I en undersøkelse om kvinners', ' vise seg frem på nett, mener hun at det er']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' beskytte seg mot disse uhellene, men også disse', ' oppføre seg. Hun har lest at det ofte er', ' ta, og hvordan man ikke skal ta imot en', ' forholde seg til menn, kan hun ikke noe annet. Hun', ' forholde seg til sine følelser i en slik situasjon. Det']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"['.\nrealistisk historie i en roman form, er ikke', ' en «sponsor» for sin mann som', ' et supplement til, og en del av familien, som mannen', ' et objekt for mannen? Det kan se ut som', ' et uttrykk eller symbol for kvinnen seiv. I mange']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å være seg seiv, sier han. Sølvi', ' å dekke over det hun er lei seg for på', ' den første tredjedelen.\nførsteomgang. Så', ' å ta i mot skryt. For vi er', ' å være nær det smertefulle. Det gjør at']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' gå frem for å skaffe seg pass».\n«P', ' oppføre seg i et bryllup. - Det er', ' forføre en sjømann.\n— Jeg hadde ikke tenkt', ' koke et egg og stave ordet «fred»', ' kle seg, for eksempel. Det er en av mange']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' sove i sin egen seng. Det er også stor', ' høre og å synge. For dem blir det et', ' hjelpe til med å lage mat, sy gardiner, dekke', ' snakke om noe annet enn været? Å, hvor', ' høre om. Etterpå følger vi opp med lesest']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' være høflig, og kan bruke høflige', ' behandle dette våpenet, er denne typen handlinger fullstendig u', ' oppføre seg. De har en indre justis og', ' oppføre seg. For det er det viktigste, understreker', ' forholde seg, at det blir i stand til å ta']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barnet,singular,male,descriptive_verb,"[' det. Etter det VG forstår, var alle barna i', '.\nForbrukerrådet har i sin test sett på syv', ' - er det ikke like viktig å ivareta?\ndet', ' en del av familien. Jeg har for søkt å ta', ' til stede og ta til seg næring under fødselen,']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,barnet,singular,male,descriptive_verb,"[' både teknikk og skodespel, seier ho.\nP', ' å lage lyder.\n-Jeg har også sett at barn', ' å være sint». Det er jo det verste', ' skolen?\n■ Påstanden «barneskolebarn', ' innsidepasninger. Tomas Totland er en']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' oppføre seg.\n- Jeg tror ikke det er noen', ' behandle en sykkelhjelm. Mange av de yngre bruker', ' gå frem, så er det også naturlig at man spør', ' oppføre seg overfor andre. I det hele tatt,', ' reagere på vanskelige si tuasjoner, sier hun.\n- Jeg']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,hun,singular,female,descriptive_verb,"[' pynte seg med smykker. De er fine å', ' jobbe med mennesker. Hun er ikke overrasket over at det', ' se på.\nlenge!, sier hun latter', ' arbeide med tre. Hun har vært med på en', ' arbeide med. På sine utallige turer i skogen samler hun']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' drive bu tikk. I tillegg har hun en fordel', ' gå fram, og hva man bør unngå.\n– Det er', ' håndtere en vanskelig situasjon. Hun er så glad for at', ' handtere slike situasjoner. Så hun hadde ikke hatt', ' behandle en nyfødt kalv, forteller Gyda']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,hun,singular,female,descriptive_verb,"[' en delav et team. Det er ikke tilfelle', ' en for sterkelse av et godt innarbeidet tilbud', '.\nmen på tvers av hennes erfaring og kunnskap,', ' sammen med. Vi følger derfor den samme historien som i', ' en hjelp for menne sker med stamming']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,hun,singular,female,descriptive_verb,"[' å være seg sjøl. - Det hadde ikke vært', ' skyting - det beviste hun i helga.', ' å skape fine stemninger i det hun gjør. Når', '.\nDet er et faktum at det er mange nordmenn som', ' å vise de andre i familien hvordan ting henger sammen.']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' gå frem for å få fart i tingene. Men', ' oppfatte en slik henvendelse: «Kanskje jeg', ' behandle gamle mennesker på. Herr Challis kan', ' ta vare på et barn, men nå er det for', ' klare seg her i livet.\navslørte at']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,moren,singular,female,descriptive_verb,"[' lese.\nbibl. eller bibliotek - låner', ' reise og er mye på ferie med sønnen.\n- Man', ' lese, er det ikke umulig at jeg havner innom', ' pynte seg. – Han har blitt mye mer ut', ' bruke i sitt yrke. - Det kan hende jeg']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' ta vare på barn og at hun ikke tror det', ' drive en bensinstasjon, sa han. Kranglingen', ' gjøre det. Men er det så lett som du tror', ' oppdra et pikebarn? Ja, det vet', ' oppføre seg mot kvinner. Jeg håper at disse b']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,moren,singular,female,descriptive_verb,"[' den biologiske moren og at dette er et uom', ' med og betale for.\nbarnehageplass, og som', ' til nytte og en støtte i en vanskelig tid. Det', ' en «gave» som er gitt, men samtidig', ' en erstat ning av den morskjærligheten vi']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,moren,singular,female,descriptive_verb,"[' dette. Moren er også glad i å bake og', ' matlaging - det har vært mye pizza, pasta', ' ski.\n- Det er ikke mange i klassen min som', ' å få folk til å le. Hun har også', ' å gi tilbake meldinger når vi trenger hjelp. Som å']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' være med en toåring.\ntilbake».', ' være en god mor. Hun vet ikke hvordan en', ' koke egg, og hun burde vite dette fordi hun', ' beskytte seg mot slike ting.\nbeskytter dem og', ' drive oppdrett, men det hadde jeg ikke peiling']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,datteren,singular,female,descriptive_verb,"[' ta bilder, sier Gislefoss.\n- Finner', ' være her, og det er også flott at hun er', ' se når de ser på video. – Hun liker', ' bli kjørt til barnehagen. – Jeg fikk et k', ' spille med dem.']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,datteren,singular,female,descriptive_verb,"[' forholde seg til slike situasjoner og har vært fantastisk mot', ' få tak i morens giftering. Så når', ' oppføre seg. Svaret er både riktig og overraskende', ' være en god mor. Det går an, med', ' oppføre seg, hun er blitt mer voksen. Han']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,datteren,singular,female,descriptive_verb,"[' et viktig korrektiv. Mora har i alle', ' en mor i et ekteskap mellom en mann og ei', ' en selvbiografi om hennes egen, noe spesielle', ' en slags kompensasjon for alt faren er snytt for', ' en advarsel fra Gud til menneskene. Fortellingen']","{'cds': 0, 'is': 0, 'asm': 0, 'svp': 0, 'or': 0, 're': 0, 'an': 0, 'ddf': 0, 'om': 0, 'ddp': 0, 'dmc': 0, 'pa': 0, 'pr': 0, 'rci': 0, 'asf': 0, 'ps': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
