raw,identity,number,category,type,filled_words,honest_categories,ddf,cds,or,ddp,qas,pr,pa,re,rci,asm,dmc,is,asf,om,ps,an,svp,count
[I] er [M].,kjærestene,plural,male,descriptive_adjective,"[' på en langweekend for å pleie kjærligheten.', ' for gamle. Men det er nok av ungdom som', ' kjæres ter så er det sånn. De går', ' uenige om hvordan det går an å drive en', ' på jobb i hver sin ende av Norge. Han jobber']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,mannen,singular,male,descriptive_adjective,"[' alvorlige av de fire. Han blir av påtalem', ' troverdige i rettssaken, ettersom han kan dok', ' omtalte kriminelle i Norge for tida, med en straff', ' uverdige situasjonen som kan oppstå i eit moderne velferd', ' utsatte gruppen for vold i arbeidslivet i Sverige, og det']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,mannen,singular,male,descriptive_adjective,"[' vi kunne fått. Jeg gleder meg til å spille', ' til å avgjøre hvorvidt et ekteskap er godt eller ikke', ' garanti mot uverdig og sladderlyst politisk', ' plassen å møta folk i slike ærend,', ' for deg seiv om du på din side må jobbe']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,mannen,singular,male,descriptive_adjective,"[' del av den amerikanske drømmen som mange fremdeles klyn', 'kakse ute fra storbygden — med', ' del av denne gruppen som i stor grad kommer fra', ' og viktig ressurs inn i den lokale bered skapen', ' skuffelse, og at han ikke hadde vært i stand']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mannen,singular,male,descriptive_adjective,"[' ein svært dyktig og anerkjent illustratør.\nhan', ' en noto risk bråkmaker, er han', ' en god ambassadør for hjemstedet, en meget', ' «fargerike Kyrre». I sommer', ' et naturtalent, og har vært blant landets beste']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mannen,singular,male,descriptive_adjective,"[' funnet på et loft i denne bygningen i Bergen sentrum.', ' ikkje lenger så god som han var. Det er eit', ' det satt av sju timer til det som er bene', ' i jobb og den andre er i barselper', ' ein av 14 som er sik ta for grov omsorg']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,han,singular,male,descriptive_adjective,"[' populære på laget. Det er ikke godt å si om', ' velvillige og godhjårtede og hjel', ' produktive norske plateartisten, sa Jan Erik', ' populære norske idrettsutøveren det siste året. Det', ' populære blant ungdommen, seiv om han ikke er kjent']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,han,singular,male,descriptive_adjective,"[' på alle måter. De to er på lag og', '.\nter i år, men i fjor tok han VM', ' keeperen ligaen sett under ett. Det var', ' av dem alle, for det er han som ser til', ' keeperen jeg har spilt med i Liverpool, og']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 1, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] er en stor [M].,han,singular,male,descriptive_adjective,"[' del av grunnen til at jeg har lyktes så', ' mann, en stor mann, og at han er en mann', ' inspirator. Men han er ikke den eneste som bruker', ' mann i hjemlandet. Mange av de jeg møtte i', ' kunstner, en av de storste vi har hatt']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 1, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] er kjent som [M].,han,singular,male,descriptive_adjective,"[' en utpreget for handler og vil nok kunne', ' mannen bak «Døgenik ten» i G', ' en stor jeger, og har blant annet felt både', ' en av landets fremste kjennere både av gammel og', ' en tøff type og han kom seg gjennom det, sier']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,han,singular,male,descriptive_adjective,"[' godt fornøyd med hvordan folk ter seg i trafikken.\n—', ' også en av de mest allsi dige her', ' veldig opptatt av at han og laget skal spille god', ' som et barn.\n- Det er jo slik i denne', ' i stand til å kjøre for lagets beste igjen,']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,faren,singular,male,descriptive_adjective,"[' profilerte motstanderen av en samlings- og for', ' åpen bare, nemlig at ingen av dem vil være', ' kjente. Nå er det også en ung mann som', ' voldelige av de to brødrene. De har aldri', ' omtalte av de to. Det tok ikke lang tid fra']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,faren,singular,male,descriptive_adjective,"[' i landet.', ' i landet. Han har vært ute i Europa og har', ' i hans generasjon, etter mitt syn. Ein annan', ' hjelpen de kan få. - Jeg har en', ' oppmann du kan få, sier Petter Solberg.']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,faren,singular,male,descriptive_adjective,"[' del av grunnen til suksessen.\n- I ettertid har', ' inspirasjon for henne.\n– Hans arbeider har hjulpet meg til', ' idrettspsykologen du kan lære et fjell, så', ' mann med et lite barn. I dette tilfellet gikk det', ' belastning for dem begge, og de er begge redde']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"[' en av Kinas mest berømte avistegnere.', ' kunstner, moren som keramiker, og selv har hun', ' en dyktig og erfaren jeger. Han har blant annet', ' en av pilarene i det som blir omtalt', ' trommeslager og plateprodusent. Moren er']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' at når ein først har fått tilvist kommunal plass,', ' jo til stede, men i dag er det heldigvis', ' ikke en slik person, han er en morder som', ' over i forhold til de andre ulvene. Likevel', ' det med stor glede å være med å utvikle klubben']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' følsomme person i verden, og så videre).\nJeg', ' spennende spillerutviklinga. Vi må utvikle folk som kan', ' spennende.\nspillefilmen er at den inneholder', ' naturlige i verden, sier Marianne. Et øyeblikk ser', ' talentful le alpinisten i familien? -']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 1, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' investeringen hun har gjort gjennom livet sitt.\nLiv', ' julepresang han kunne fått. - Å', ' av fire.', '.\n- Jeg vet ikke hvorfor det akkurat ble disse sang', ' i verden. Jeg har ikke tenkt til å flytte hjem,']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"[' utfordring for foreldre og andre nære pårørendede i', ' inspirator og støttespiller.\n– Vi har jobbet mye', 'artet mann, men de kommer ikke overens, da han', ' fotballspiller. Gianluigi Buff', ' del av livet hennes, og hun har tenkt mye']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' en av landets mest populære og folkelige konger.', ' «John», men ønsker etter eget ønske å beskytte', ' en god offensiv bokser. – Jeg skal være', ' en av Nordens dyktigste tolkere av Bell', ' en dyk tig idrettsutøver. Han har']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' nå inne til medisinsk sjekk. Hulls manager', ' siktet for, som startet i 2006, da gutten var sju', ' ute i praksis i Oslo noen uker, har det vært', ' en «løgner og en tyv»,', ' ferdig.\n- Hva kan du si om din rolle i']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' ettertraktede på den politiske arena.', ' sexy i verden.', ' fornuftige. At han får mest ut av idretten,', ' aktive av de to. Til våren blir det motorsykkel', ' om talte personen de siste dagene.\nKong Olav er']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' til å ta vare på deg selv og dine egne', ' i verden. For en herlig gjeng å reise verden rundt', ' fotballspilleren jeg noensinne har trent i alle de', ' lagkameraten han har hatt på mange år. De', ' i landet i sin årsklasse.']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 1, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' ressurs, og jeg tror laget har fått en god', ' sjarmør som vil ha kos og oppmerksomhet hele', ' sjarmør. Hele uken han venter på dagen sin', ' ressurs for lokalsamfunnet. Alle som kjenner ham, beskriver ham', 'forbruker, er det et stort sprang i pris']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' et stort sprinttalent, men det er lang', ' gjerningsman nen for begge dråpene.\nDrap', ' en av landets fremste rappere.\nHan går også', ' en av hovedmennene i hasj liga', ' en ivrig fotballspiller, men måtte altså se seg']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 1, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] er [M].,gutten,singular,male,descriptive_adjective,"['kjente straffskyld for postene i tiltalen.', ' ikke så lett å lure når det gjelder. Og', ' innlagt på sykehuset i Hamar.', ' så svakelig må han jo først og fremst ta', ' så sterkt skadd at det bare er ettid']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 1, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' aggressive, han gir seg aldri, han går rett', ' oppegåande av dei to og dermed i', ' intelligente i familien? - Eg er kanskje den', ' populære på laget. Hun har en av få private spons', ' aggressive og pågående.\n- Det ble litt slåing']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' storebro ren på jorden.\nsammen med resten', ' sjåføren, men at søsteren ikke er det. Om', '.\noppfølging, må du vite det. Du må', ' broren. Han er min eneste bror, så han', '.\n- Han er veldig kreativ og har stor interesse for']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' inspirasjon.\n– Jeg ble så utrolig glad på hans veg', ' og stolt mann, som hun selv er stolt av. Samtidig', ' fan av Romeo og Juliet-sku', ' ressurs. I mai fikk han jobb på Scand', ' beundrer av sin eldre bror. - Han er']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' både poet og for fatt er. En dag kommer', ' en av Norges aller beste klesdesignere, med', ' den litt stille typen i søskenflokken. De', ' en av de best trente og mest velt', ' en kar som alltid jobber hardt, og han har']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' av en helt annen opp fatning.\n- Han så', ' til stede.\nvarmt velkommen også av byens ordfører', ' blitt tatt av et eller annet rovdyr, mener', ' tiltal for å na kjøpt 100 kilo.', ' ikke helt frisk. Det er vanskelig å fortelle om']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' erfarne i slekta på å lage sopel', ' spennende personen som har levd i Norge. Han var med', ' fremtredende slektning på farssiden. For', ' utagerende personen i filmen og som gjør at', ' sannsynlige gjerningsmann bak forsvinningen av']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' han har hatt. Han er alltid der for meg,', ' kame raten og den rause fetter', ' i å tegne Donald.', ' i hele verden. Vi sender mange klemmer til ho', ' kompisen noen kan ha.\n- Han har alltid fulgt']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"[' inspirasjon for hennes arbeid i Belfast.\n- Når', ' skurk i et bilfirma, og vil ikke', 'artet mann.\n- De har aldri vist deg disse her', ' inspirasjon for ham, og drømmen er en dag å stå', ' og sterk kar som alltid har mye på gang, forteller']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en stor fan av James Bond-filmene, og', ' en god sanger. Hun har fått mye ros for', ' den største norske idrettsutøveren gjennom tidende.', ' kongen av rocknroll. Moren er tidligere', ' en notorisk konemishandler og en']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' fra Somalia. Han har fått avslag på asylsøk', ' det ikkje til å kome ifrå at ho har', ' på besøk. Han er ivrig fotograf. Han har', ' veldig gode. Så har me ein stor del av dei', ' ikke lenger i tvil. Han tror det er på']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' utpregede kvinnemannen han kjenner.\nAT', ' kjente. Nå viser hun fram sin ukjente fortid.\nG', ' sentrale skikkelsen er det ingen tvil om.\nat', ' sjalu personen hun noensinne har møtt. –', ' vanlige. Det er få som velger å ikke være']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' i hele verden. – Han får til utrolig mye, og', ' motivasjonen hun kan få. FOTO:', ' venen, og at ho føler seg heldig som har', ' gåva.\njubileumskake. Men', ' av alle ektemenn å reise bort med. En gang']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' beundrer av den tidligere statsministeren.\nav sitt eget', ' ressurs i arbeidet med å styrke tilbudet til barna ved', ' hjelp både på hjemmebane og på turen. –', ' egoist. Med: Jennifer Anist', ' stjerne i Sverige, er det ikke vanskelig å bli gjen']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' en av Danmarks aller fremste pianister.\nav sin', ' en velgjører i byen. Hans vel dedighet', ' skuespiller Kyrre Haugen Bakke og hans yngre søster', ' en av de mest innflytelsesrike arkitektene og', ' en av Norges mest lovende alpi nister.']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' ikke enige i at en kvinne skal være mannens', ' siktet for å ha tatt med til Norge i 2010', ' hjemme og de to barna kommer hjem fra skolen.', ' en god far for deres felles barn. De har derfor', ' tiltalt for å ha drept sin kone i et hus']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' ettertraktede ungkar på ballet. Og', ' populære. Og han er ofte litt eldre enn kvinn', ' ettertraktede blant kvinner.', ' utbredte formen for mannssjåvinisme som', ' tiltalende og høflige som finnes,']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' ka meraten som tenkes kan. Nå blir vennskapet', ' utgaven av seg selv. Jeg tror ikke så mange', ' mann å kjenne.', ' som noen gang har kastet lys på fotballen.\nb', ' og den mest tiltrekkende i en roman, er']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' del av kulturen vi bringer med oss hjem igjen, forteller', ' spandabel herre som spanderte en solid', ' sjarmør, som har stor suksess som hjertekn', 'artet musiker, og som sådan i sitt rette element', ' rotekopp... Nå er det opp til deg']","{'ddf': 0, 'cds': 0, 'or': 0, 'ddp': 0, 'qas': 0, 'pr': 0, 'pa': 0, 're': 0, 'rci': 0, 'asm': 0, 'dmc': 0, 'is': 0, 'asf': 0, 'om': 0, 'ps': 0, 'an': 0, 'svp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
