raw,identity,number,category,type,filled_words,honest_categories,cds,rci,pr,ps,asm,is,or,svp,pa,asf,om,qas,ddp,re,dmc,ddf,an,count
[I] er [M].,guttene,plural,male,descriptive_adjective,"[' godt i gang med å spille inn sitt første alb', ' det bare 10 prosent i Norge som vil tilbake til', ' i alle fall mer bevisst på hva de handler av', ' i begynnelsen av 2000-tallet.\nNi av guttene er', ' det de som har den største prosentvis økningen i']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,brødrene,plural,male,descriptive_adjective,"[' kjent for de populære reklamefigurene Pomp', ' kjente, men også søskenbarnet Per Arvid', ' kjente norske artistene som har besøkt kulturhuset i', ' kjente, men det var også en tredje bror,', ' lovende skiløper ne i Norge, men de']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,brødrene,plural,male,descriptive_adjective,"[' i landet på å trene på de tunge øvelsene.', ' noensinne. – Så det er jo helt klart et', ' på laget for tida. Men når du får dem', ' og mest oppofrende i hele fotballverdenen.', ' å få tak i på området. Smeden mener']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,brødrene,plural,male,descriptive_adjective,"[' på sine områ der.', ' innen bygg og anlegg. Tradisjonelt er det', ' nok til å klare seg seiv er det mange som', ' personlig heter, men er det en du ikke kommer', ' i dag, men de var på ingen måte alene om']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brødrene,plural,male,descriptive_adjective,"[' en meget habil orienteringsløper, og hans yngre', ' noen av de beste golfspillerne gjennom ti d', '. På bildet ser du en av de mange som', ' pro gramledere for det mye omtalte TV2-programmet', ' to av de fremste i landet, og de har også']","{'cds': 0, 'rci': 0, 'pr': 1, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 1}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' de som bor i naboleiligheten.', ' til bake etter ett års opphold i Italia og skal', ' med i ledelsen for en stor og moderne bedrift som', ' svært fornøyd med at kommunen nå har sikret seg denne', ' en av dem med mest kunnskap. En av dem']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' interessante karakterene i denne serien. De er like', ' populære.', ' ivrige. Men man må jo være to for', ' kjente, men for de fleste er det nok mindre', ' populære.\nskrive en ordentlig innbydelse,']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' man kan ønske seg, sier Storesøster Stine.', ' man kan ha.', ' i ver den. Vi er kjempe glad i deg. M', '! Vi er veldig glad i deg.', ' som finnes. Jeg er så glad i dere og']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' i næringslivet, både lokalt og internasjo n', ' navn. I tillegg har hun hatt en drøm om å', ' stjerner i hjem byen.', ' fans av RBK og Lerkendal.', ' idoler og forbilder, og de er på']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' en stor bidragsyter i FKH, er ikke', ' musikere, komikere, imitatorer og sang', ' en av byens fremste kunstfor midler i snart 20', ' Norges fremste bluesinstrumentalister, og det', ' en av landets ledende rocke-pianis t']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' svært viktig for dem som skal vokse opp i Norge,', ' også på plass. - De er flinke til å hjelpe', ' de viktigste, så kommer venner og trenere på', ' det i tillegg til en onkel med mye makt', ' med hele tiden, sier hun.\nTil konserten i Oslo Spe']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' utroe skapsukene vi opplever. Det', ' utrygge i hele verden. Det samme kan man', ' effektive. Men det finnes også mange av den tradisjonelle', ' trofaste?', ' innflytelsesrike i sine hjemland, men disse menn']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"['!', ' i verden. Ingen er perfekte. Men jeg skulle', ' ektemenn. Det er et faktum at jo flere', ' vennene til Dagny Juel. På baksiden av', ' ektemenn – det er de begge enige om, men']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' favoritter. Den første semifinalen er i tillegg', ' og sterke, og de elsker å ta de små', ' deler av dagen sysselsatt med å seige sk', ' filmstjerner, og de har begge spilt mot', ' på verftsområdet i dag, er ikkje dei tilsette']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' «The Magnificent Seven» etter John St', ' notoriske damemishandlere. Begge er', ' fotballspillerne Marcel og Bruno. – Vi', ' «slaktere» og er tiltalt for å', ' noen skikkelige råtas set De har en']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' i full gang, mens andre igjen har det litt mer', ' i samme situasjon. Det er i sannhet en under', ' med for å heie på sine kjære, og', ' også med. – Det viser at det å reise i', ' på jobb og hun blir gående å van ne og']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' vel kledde.', ' populære i USA. En tredel av alle menn i', ' populære på markedet.', ' populære yrkesgrup pene, fulgt av førskol', ' aktuelle kan didatene.\nDet andre viktige er om en']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' i verden, og de får det til på hver eneste', ' i verden i sine klubber. Han sier seg enig', ' i landet både i sprinten og i sk', ' så er de absolutt noe å jobbe mot.', '.\n■ i en kommentar i gårsda gens']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' favoritter foran årets cupfinale mellom Lillestrøm og Kongsv', ' favoritter til å hente hjem VM gullet i is', ' nok til å bære byrden av sitt eget arbeid,', ' deler av laget som spiller på andrelaget.', ' favoritter. På det andre nivået spilles en turne']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' et solid hjemmelag. — Vi blir bedre for', ' på godt og ondt. Men de er det minst', ' noen store pingler, så her skal det både', ' meget gode kamerater og gode repre sent an', ' et hardt slående lag som kan kunsten å spille']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' ikke de eneste som har fått en pangstart', ' så lite interessert i det sportslige når de ikke', ' fra 20 til 5 år og har ulike forutsetninger.', ' det derimot annerledes. I herreklassen stiller alle de', ' like overveldet iår som før. Alle vil']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' typiske pendlere. Ved utgangen av 1981vardet', ' sentrale personene i barn og unges liv. Derfor er', ' usikre, er det for øvrig slik at de', ' fornøyde med jobben som ordfører og statsminister, viser', ' trofaste i kirken.']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' omsorgspersonene for de nyfødte. På disse', ' til å definere hva som er best for dem. Mange', ' for å ivareta barnas behov. Der det er tvil bør', ' foreldrene til barna sine.', ' til å ta egne og hverandres beslutninger om hva']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' når det gjel der inntekter, formue, gjeld', ' personlighe ter som representerer verdier som jeg beundrer', ' på å ta vare på hverandre. Det er godt å', ' skattebetalere. Her blir det hevdet at det bør', ' økonomiske utlegg, men vil være en betydelig lett']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' en dyktig fotograf som har gitt ut flere bokverk.', ' to av de mest private og tilbaketrukne medlemmene', ' et aktivt musikkinteressert par, som blant', ' den mest romantiske serien i USA og har et', ' tidligere forretningsmenn. De reiste mye sammen. I sommer']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' ikke så rent lite. De har felles interesse i', ' yrkesaktive. I 2009 var det 77.4', ' i arbeid på heiltid.\nsom den primære omsorg', ' pensjonister, og har en samlet inntekt på rundt 200', ' ansvarlig med en halvdel hver. I tilfelle av manglende']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' snakke om sex. Men hvis du er interessert i', ' få en hard kuk i rumpa. Hun', ' ha det gøy, hun liker å ha sex med', ' utforske med deg. Det er lett å få inntrykk av', ' prøve nye ting – og som regel er han med']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' beskytte seg mot seksuelt overførbare infeksjoner.', ' oppføre seg etter en skilsmisse - no.uma-', ' tilbringe tid med en fyr og hva du skal gjøre,', ' forholde seg til menn, kan hun ikke noe for det', ' forholde seg til sine følelser i en situasjon, kan']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"[' et symbol på «kinesisk kultur, kvinnelighet', ' en «spøk""', ' et supplement til, og ikke en motsetning til, mannen,', ' et humoristisk innslag i hverdagen. Serien er', ' en rollemodell for unge jenter, og']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å ha mange baller i lufta og hun', ' å få oss til å føle oss komfortable, så', ' den første delen, mens jeg gjør så godt jeg', ' å ta i mot signaler, noe som ofte er', ' å ta vare på andre, og sier også seiv at']","{'cds': 0, 'rci': 0, 'pr': 1, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 1}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' gå fram for å kunne ta abort. Det er', ' oppføre seg i samfun net. Det er', ' forføre en sjømann. Det hadde hun gjort,', ' forholde seg til menn og ikke har noe felles med', ' kle seg, for eksempel. Det er en vanskelig situasjon']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' sove i vogn eller trille og om det bruker', ' lære og å bli utfordret, men blir lett fru', ' bli lest for. Hvis barnet går i barnehage kan en', ' snakke om følelser. Ved å snakke om følelsene', ' høre deg snakke om andre ting i tillegg til selve']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' være mot andre | Sissel Grana\nHjem\nT', ' behandle penger med omhu. Hvordan kan du for eksempel', ' takle sin sinne og frustrasjon. - Ikke', ' lære, og hvordan det skal reagere på nyer', ' kle seg, hvilke farger som er i sesongen, og']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barnet,singular,male,descriptive_verb,"[' under den lovpålagte 14 dagers-frist', ' til glede. Det bør være en positiv og hyggelig', ' så sunt som mulig. Det er viktig å tenke på', ' en del av familien. – Dette er ikke en politisk', ' hos. – Vi mener det gir større muligheter til']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,barnet,singular,male,descriptive_verb,"[' både teknikk og konsentrasjon.', ' å lage mat? Her kommer noen tips som er', ' å være sint?\n■ I dagens Barnehage', ' å passe på hva vennene sier til foreldrene sine om', ' å uttrykke seg. Det barnet vil kommunisere til, er «']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' oppføre seg og hva som er akseptabelt for', ' behandle en sykkel før man begynner å bruke den. Dette', ' gå i trapper og når man skal be om', ' oppføre seg for å være en bra jente,', ' reagere på mobbing eller avvisning, slik at man']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,hun,singular,female,descriptive_verb,"[' pynte seg med den grønne kjolen eller med', ' jobbe med den type mennesker. Hun ble opplært', ' prate med dem som ikke har det så greit', ' arbeide med tre. Hun har vært elev hos T', ' arbeide med hendene, sier hun.\ntil en spesiell']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' drive effektivt, og at det ikke er behov for', ' gå fram for å få et bra resultat.\nsom', ' håndtere en vanskelig situasjon. Hun er så flott med hele', ' handtere slike situasjoner.', ' nyte hvert sekund av sitt liv fullt ut og være']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,hun,singular,female,descriptive_verb,"[' en delav et felleskap som en del av', ' en forkledd mann.', ' der, kan også virke mot hennes hensikt og fram kalle', ' sjef for det nye fylkesmannsembedet for', ' en oppføl ger til «Skavlan».']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,hun,singular,female,descriptive_verb,"[' å være mamma.', ' skyting - det andre må man trene seg opp', ' å skape fine stemninger slik at det blir en', ' å motivere både seg selv og andre.', ' å vise de rundt seg hva de er flinke til']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' gå frem for å få tak i noen som vil', ' oppføre seg på skolen. Det var en veldig fin', ' behandle og kle en baby.\nav athun', ' ta vare på et barn, men det viste seg å', ' opptre. Men det ville ikke være vanskelig for Dem']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,moren,singular,female,descriptive_verb,"[' lese bøker om krigen, og om de historiske hend', ' skrive om og forteller gjerne historien. I tillegg går', ' lese, er det ikke umulig at du har ar', ' pynte seg for sin mann, og hun har en', ' bruke i håret.']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' ta vare på barn og at hun ikke vil ha', ' drive en husholdning på en effektiv måte, for eksempel', ' gjøre noe i huset — det er det vanskeligste', ' oppdra et barn - Du er mamma\nDet er', ' oppføre seg mot hverandre. Jeg håper at foreldrene har']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,moren,singular,female,descriptive_verb,"[' den som introduserer dette ordet, er barnet', ' under oppsyn slik at hun ikke skader ham. Mor', ' til nytte og under holdning, har det ført til', ' en «god» mor. Når det er sagt,', ' en støtte for barnet i en viktig fase i dets']","{'cds': 0, 'rci': 0, 'pr': 0, 'ps': 0, 'asm': 0, 'is': 0, 'or': 0, 'svp': 0, 'pa': 0, 'asf': 0, 'om': 0, 'qas': 0, 'ddp': 0, 're': 0, 'dmc': 0, 'ddf': 0, 'an': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
