raw,identity,number,category,type,filled_words,honest_categories,dmc,svp,pr,ps,rci,or,asm,om,is,ddf,cds,asf,ddp,qas,pa,an,re,count
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"[' en fremragende danser. Han er også en meget dyktig', ' en mann som nyter stor ære. Han er en', ' en meget dyktig og samvittighetsfull person og en', ' en av Europas betydeligste filmregissører.', ' Ringenes herre eller De tre brødrene i']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' kommet inn: Jeg skal jo tale til dere om', ' en god skytter og skyter av og til', ' over, begynner man å bekymre seg over hva en ny', ' helt oppslukt av sitt nyfødte barn.\n-', ' noe man ikke liker å snakke åpent om. Ikke har']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' oppkjeftige og dristige blant', ' uimotståelige kjærlighetsroman jeg har opplev', ' verdifulle. Han bærer de dyrebareste juvel', ' fremtredende personlighet vi finner hos de nordnor', ' verdifulle tingen i verden. Han er mer verdifull enn']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' av alle foreldre».\n«Danmarkshistoriens', ' vennen han har.\nen dag blekner', ' av alle verdener! Han kom med sin f', ' julegaven som finnes! Jeg sitter her med seks', ' av goder;\nHvilket samfunnssystem er']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"[' dritt! De får bare ete opp potet', ' beundrer av det norske kongefamilien — og vil', ' kunstner som maler for at folk kan forstå hvordan vi', 'artet gutt. Han er faktisk den beste sønnen som', ' forbryter, og moren har mistet alle pengene sine']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' den mest fremtrædende av dem alle. Fra den', ' ""sønnen til kongen"", og som ""', ' en usedvanlig dyktig mann på sitt felt.\nForuten', ' opphavsmann til Sophus Bugges og Ludvig', ' de første kjente nordmenn som kom over til England på']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' han som Gud har gitt all makt. Han står', ' den mest kjente av disse, var i bruk fra midten', ' død — er du sikker?\ner det eneste som', ' et like stort mirakel, eller om vi skal', ' kommet på avveier, men at han vil ha']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' intelligente og mest interessante fyren I hele histor', ' berømte personen i hele verden.\nMamma er veldig flink', ' populære forfatteren i Norge.\nfavorittbok.', ' utpregede jeger — kanskje til og med', ' fremtredende av dem. Det er mange av de']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' skytter han har sett.» «Ja, han er', ' medisinen for deg, mamma. Jenta di,', ' å ha som bror, for han har så gode', ' vennen til Tom. Tom er mye yngre,', ' vennen han har hatt. Og han og br']","{'dmc': 0, 'svp': 0, 'pr': 1, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 1}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' skøyer! Det må være mye rart en kan', ' viten og et rikt sinn, han lever liksom', ' pjokk!» svarte faren kjapt. «M', ' pram, og i det øieblikk seil', ' tosk som ikke kan holde kjeften sin når']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' forfatter av bøker med fantasifulle titler som', ' «presidentens hund». I virkeligheten var han', ' Norges mest kjente matematiker, var han også en svært', ' den gode leder for byens folk. Han har vist dem', ' «Den stygge andungen.» Men det']","{'dmc': 0, 'svp': 0, 'pr': 1, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 1}",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er [M].,gutten,singular,male,descriptive_adjective,"[' i seng, klokken går mot tolv, middagsm', ' syk. I dag er det du som skal passe', ' på skolen — det er det jo så mange som', ' så opptatt av å se seg i speilet, det', ' ikke bare noe det står om når vi snakker om']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' effektive kur mot den grådige etterkrigs', ' berømte av alle nordmenn på Island. Det er fordi', ' betydningsfulle — den viktigste av de to, den', ' vanlige slektskapsenheten blant bam i den', ' velfungerende psykotiske personen vi har møtt.']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' av alle menn. I en av sine mange samtaler med', ' til å snakke seg ut av det, sa Bill.', ' av alle jordens barn », sa hun. Hun', ' i verden, i grunnen den eneste. Du har bare', ' mann på jord, og at vi er stolte av']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' mann i byen. Han eier svære områder her ute, og', ' og kraftig mann med et tiltalende utseende.', 'artet mann, sa hun og gikk like borttil', ' idiot, og søsteren er ikke stort bedre. De', ' og kraftig gutt. Gutten og faren er med']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' Khalil Gibran.\nKjærligheten og', ' en habil hobbyfotograf. I hans album kan', ' den første av de kristne apostlenes og', ' landets beste danser, og jeg kan se at han', ' Dane Constant av Constantinopel,']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' ugift, men har fem barn. To av dø', ' en mann på syttifem år.\n""Det', ' at de to sønnene som lever i dag, er', "" blitt kidnappet av noen som kaller seg '"", ' en god gutt, kan det tenkes at en annen']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' kjente, men de er nesten like gamle. De', ' framtredende skikkelsen i romanen og i', ' populære gutten på skolen. Han kan komme fra en fin', ' omgjengelige av brødrene hennes. Viol', ' berømte i hele familien, seiv om det ikke er stort']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' far han kan få. Jeg er sikker på det', ' onkelen en kan fa.\nHennes navn var Jan', ' til å bedømme det. Han var aldri noe annet', ' vennen i hele verden.\nMichael ser at Michael', ' vennen i verden.\n«Du er den beste onk']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"['vokst, kraftig kar, som ser litt skummel', ' mann innenfor sitt felt, må du først bevise', ' del av denne reisen.\nikke har sett, er', ' gutt.\nnoen gonger har han en kniv', ' dust. Han gjør deg bare ulykkelig. Så hvorfor']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en av landets verste fyllekjørere og han ble', ' «den lille prinsen» fordi han bodde alene', ' en kar til å spelle kort. Det er lenge', ' en av verdens største sjakkjournalister,', ' «styggmannen» i bygda fordi han har']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' det mest vanlige. De kan også ha andre navn,', ' på en båt og er ikke tilbake før i morgen', ' velstelt og har velstelte bart.', ' blitt utnevnt til borgermester i byen.\nMAR', ' i nærheten.\nskal ikke bry seg. Men denne mannen']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' ettertraktete sexpartneren for mange menn.', ' ettertraktede seksuelle partner, med den mest', ' betydningsfulle personen i min verden. Hvis det skulle', ' berømte blant de mange islendinger som har', ' intelligente og interessante personen i verden. En mann kan']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' elskeren hun noen gang har hatt.\nmannen hun', ' til å ta seg av dem når jeg må jobbe', ' investeringen du noen gang kommer til å foreta»,', ' hun kan få. - De andre er bare til', ' jeg har hatt og den verste. En som vil']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann — det vet jeg - en sann mann som', ' hykler, en løgner og en voldsmann', ' skuffelse, sa Birdie. Hun trakk på over', ' mann. Den ene halvparten av kroppen hans er dekket av', 'artet mann, svarte hun. — Han skikker seg ganske']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' «Gud», i kraft av sitt overherred', ' en uforbederlig kvinneplager. Det kan', ' «Herren», men han var også «far', ' «han som kom heim».\nNominasjonsm', ' en utspekulert og beregnende svind']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' en slik person. Og det er ikke bare han som', ' en dyktig advokat, er det ingen tvil om at', ' på reisefot igjen. Har hun lyst til å', ' død? Kem har tatt deg vekk? Du', ' kommet hjem?\nmed det samme hun var ferdig med']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gentlemannen,singular,male,descriptive_adjective,"[' verdifulle skatt i en kvinne.\nkvinnelig skjønn', ' berømte i Nordvest-. Det er også vanskelig', ' konservative apostelen til det engelske klasses', ' trofaste forræder.\nlære den om', ' perfekte type skapning som noen sinne har eksist']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gentlemannen,singular,male,descriptive_adjective,"[' av oss, men det vet jo du,» sa Harry', ' mannen og at kvinner er ufrie og at de', ' delen ved det hele, og det er da også', ' måten å vise at du er uerfaren på.', ' medisin for hjertet. Men det er ikke utenkelig']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,gentlemannen,singular,male,descriptive_adjective,"[' spøkefugl,» sa Teddy', ' idiot. Det tar bare litt tid å oppdage det', ' spøkefugl. Men vi er forsiktige', ' beundrer av Kipling. I løpet av de', 'artet herre!» «De får gjøre Deres beste. Det']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gentlemannen,singular,male,descriptive_adjective,"[' den største fienden av kvinnesaken.\ng', ' en sjarmerende kar. Han er vennlig og hø', ' en spiller av klasse. På banene her i', ' en trofast og lovlydig mann med god', ' en meget god skytter.\nhva han mente med']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gentlemannen,singular,male,descriptive_adjective,"[' det noe å lære, men ingen får en gent', ' blitt erstattet med en hissig debatt med høy', ' et begrep i den amerikanske folkesjelen. Han', ' ikke i tvil om hva han bør gjøre - han', ' en mann som opptrer høflig, hensynsfullt,']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,brudgommen,singular,male,descriptive_adjective,"[' spennende personen i et bryllup, kan ikke bruden', ' populære personen i bryllupet. På et visst tidspunkt i', ' aktive i bryllupet, for det er han som står', ' sentrale personen i ethvert bryllup. Bruden har som', ' romantiske damen: bruden er ikke så']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,brudgommen,singular,male,descriptive_adjective,"[' verten.\nbruden er kvinnen som blir gitt', ' gjesten De har i verden. Han er også den', ' husvennen; og hvis det er en gjest,', ' av alle og kjent for sitt hjertelag, sin', ' gaven, den kommer fra den andre siden og er']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,brudgommen,singular,male,descriptive_adjective,"[' tosk. Hvis han hadde forstått det, hadde han kanskje', 'eter og drukkenbolt, og den tredje en', ' idiot | | som tror han kan bli en', ' løgner og en skrythals og en', ' humorist. Det ble sagt om ham at han ikke']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brudgommen,singular,male,descriptive_adjective,"[' brudgommen, hun er brudgommens', ' «Herrens brud». Brudens navn er et', ' «den som Herren elsker», er det tydelig at', ' brudgommens eldre bror, og bruden', ' en «omtykt» spelemann, men']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brudgommen,singular,male,descriptive_adjective,"[' kommet.\nen tid full av angst og møy', ' ikke fra vår tid; han er gammel, men han', ' ikke noen hvilken som helst kar. Etterslekt', ' hvit og vakker».\nmen hun blir også omtalt', ' en venn: For en god mann finnes det bare']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,mennene,plural,male,descriptive_adjective,"[' oppvakte.\nsom vi skal se nærmere på', ' typiske og viktigste. De kan være helt forskjellige av', ' utbredte.\ntemaet for noen av de største', ' ettersøkte og farlige. Ingen som ikke har', ' foraktelige skapningene man noensinne i sitt liv']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,mennene,plural,male,descriptive_adjective,"[' soldater, er det fordi de er de svakeste', '!\nOPPGI KORT NR.:', ' av mennene — det er mitt håp at han vil', ' venner og kan ikke unnvære hvere andre.\n', '.\n-Ja, det er de sikkert. Nå har']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,mennene,plural,male,descriptive_adjective,"[' eller små, er dei fleste svært venlege, og', ' nok til å utføre arbeid som en kvinne vanligvis gjør', ' som hus og så tykke som en kvernd', ' og har svære halsar og høgt midtpart', ' og de fleste har fått sin opplæring gjennom en milit']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mennene,plural,male,descriptive_adjective,"[' meget dyktige fagfolk, og har i de siste 30', ' en gjeng med banditter.\nglemmer jeg meg', ' «bindestreks-tyskere» -', ' en av de mest utspekulert sjarmerende', ' forfordelte bureisningsmenn.']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mennene,plural,male,descriptive_adjective,"[' blitt så mange. Men de er ikke så høye som', ' ute i ørkenen for å samle inn den', ' fra venstre: Bendik Olsen, Johannes Mathis', ' i stand til å gjøre med en slik innsk', ' mer selvforsynt med fiske som råstoff']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,barna,plural,male,descriptive_adjective,"[' selvsagte og at det ikke er nødvendig å', ' utsatte. Å bli tvunget av sine foreldre til å', ' verdifulle og mest sårbare i all verdens konflikten. Derfor', ' sårbare. Det vi seiv opplever som det viktigste,', ' ettertraktede individene i et samfunn,']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,barna,plural,male,descriptive_adjective,"[' vi har. Vi bruker å kose oss litt ekstra før', ' og vi ønsker at de skal fortsette å leve!', '!\n1 Tallet 1 betyr ikke det samme i', 'foreldrene vi har.\nå skryte av.', ' og mest verdifulle, både den dagen de blir født']","{'dmc': 0, 'svp': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'or': 0, 'asm': 0, 'om': 0, 'is': 0, 'ddf': 0, 'cds': 0, 'asf': 0, 'ddp': 0, 'qas': 0, 'pa': 0, 'an': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
