raw,identity,number,category,type,filled_words,honest_categories,om,ddf,asf,cds,pa,rci,qas,asm,an,is,svp,ps,pr,or,re,ddp,dmc,count
[I] er de beste [M].,kjærestene,plural,male,descriptive_adjective,"[' på dette punktet i filmhistorien.\nFilmen', ' de kunne gjort. ', "" i hele by'n, og at de har holdt"", ' mannebeina på jorden, og at det', ' noensinne, og livet er bra.\nHjemme venter']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,kjærestene,plural,male,descriptive_adjective,"[' og har ikke barn selv. I det miljøet vi mø', 'forbilderfor hverandre.\n«Et helt halvt år»', ' og vi vil jo bare leve livet!\nskulle', ' stjerner i sitt hjemland. - I Sverige har de', ' og små. Og alle har de gode og dårlige']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,kjærestene,plural,male,descriptive_adjective,"[' «Hans og Grete». Nå er de tiltalt for', ' «Store stås gutter» - og ble', ' noen reale luringer, og da de legger seg', ' «Brides maids». Det er noe den', ' kjærester - for man nen, mens kvinnen er']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,kjærestene,plural,male,descriptive_adjective,"[' i ferd med å gli hver sin vei. Han går', ' enige om at det er for mye stress i de', ' en perfekt kombinasjon, sier hun. - Da jeg var', ' ikke gift med hverandre. – Jeg håper jo at det', ' blitt venner, nå vil hun få ham til å ta']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,mannen,singular,male,descriptive_adjective,"[' effektive. Og det er som sagt opp til de', ' trofaste av alle på å sikre seg gull og', ' erfarne og beste forhandleren vi har i verden, og', ' sannsynli ge kandidaten til jobben som statsminister i', ' aktive av de tiltalte. Retten legger li k']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,mannen,singular,male,descriptive_adjective,"[' løsning for vårt samfunn. Også ved den endelige utforming', ' løysinga er det ikkje teke noko avg', ' ambassadør Norge kan sende ut for å markedsf', ' vi har, sier Sunde.\nmåned, viser', ' vi kan få, sier hun.\nTrenger noen']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,mannen,singular,male,descriptive_adjective,"[' ressurs som bidrar til økt fysisk aktivitet og velvære hos', ' ressurs som må tas vare på, og kan bidra på', ' til henger av at et nytt hotell i Kirkenes', ' ressurs. Han jobber med mye spennende, og er', ' fordel at folk har en viss kunnskap om hva man']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,mannen,singular,male,descriptive_adjective,"[' en habil gitarist. Den siste tiden har han gjort', ' en av de mest sentrale figurene i Den islam', ' en av de mest profilsjerte journalistene i', ' en av ver dens beste spydkastere og', ' «Bad Boys» og lever herrens glade']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,mannen,singular,male,descriptive_adjective,"[' svært nær en rekonstruksjon mellom de to i', ' på veg. Og vi har god tid.\nd', ' også frifunnet for kravet om en oppreisning', ' siktet for i to sepa rate saker. I den', 'kjente at han hadde kjørt bil uten gyldig fører kom']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,han,singular,male,descriptive_adjective,"[' allsidige idrettsmann av dem alle. Han har', ' talentfulle. Med: Hugh Jackman, Lie', ' talentfulle i Nor ge akkurat nå. -Ja,', ' ubarmhjertige mann i hele denne verden.', ' «vellykkede» av dem.\nmen']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 1, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er den beste [M].,han,singular,male,descriptive_adjective,"[' skytteren i Norge for øye blikket, så', ' keeperen i landet, og at det var synd at', ' keeperen i 3. divisjon.\n- Du vil nok møte', ' treneren, sier Hykkerud, med et klart hint', ' regissøren av dem alle. Han kunne lett ha laget']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,han,singular,male,descriptive_adjective,"[' inspirasjons- kilde, sier Haga.\n– Han tok', ' og sterk spil ler, og han har vist at', ' skuespiller, men i den nye serien er det ingen', ' fare for demokratiet vårt og jeg frykter et samfunn', ' beundrer av den avdøde stumfilmst']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,han,singular,male,descriptive_adjective,"[' en dyktig, hyggelig og hyggelig mann. Som medlem av', ' en stor realist — ikke en idealist.', ': «Fårikålens oppfinner».', '. Hans inn sats for å bedre arbeidernes kår', ' en arbeid erpartimann, men det vil han']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,han,singular,male,descriptive_adjective,"[' ein dyktig pedagog, og elevane er godt føre', ' på ferier her, er han som regel ikke langt', ' opptatt av hva andre måtte mene om hvordan han fram', ' blitt i løpet av sesongen, at han har tatt', ' villig til å snakke.\n– Vi får se hva som']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 1, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er den mest [M].,faren,singular,male,descriptive_adjective,"[' inngripende beslutningsmyndigheten en kommune kan', ' stabile faktoren i til værelsen din. Nå', ' kjente, mens hans beste venn blir spilt av en', ' kjente og viktigste stjernen i filmen.\nFerrer', ' sannsynlige årsaken til kreft, fordi det ikke er']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,faren,singular,male,descriptive_adjective,"[' de noensinne har hatt. Med:\nReynold', ' garantist for fortsatt liv i bygde-Norge.\n■', '.\nhar ingen hensikt å gå til krig, men', ' mannebibelen - og da i kraft', '.\nen stor gutt på 5 år, til tider litt']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,faren,singular,male,descriptive_adjective,"[' mann. Her blir han båret til dåpenav', ' mann. Og så er han svært musikalsk og beh', ' del av grunnen til at han er aktiv. Men', ' bulldozersom ikke tar hensyn til menneskelige', ' aktør til å sette dags ordenen både nasjonalt og']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,faren,singular,male,descriptive_adjective,"[' «han far sjøl i stua», han er', ' en mann som nyter stor respekt. Han startet allerede', ' en meget dyktig or ganisasjonsmann, og da', ' en av Norges fremste bluesmusikere. På', ' hovedansvarlig for den mest omfattende dokumentasjonen på krig']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,faren,singular,male,descriptive_adjective,"[' overhengende.\nSTJØRDAL: Tirsdag', ' til stades eller ikkje; eit av hovudproblem', ' over, kan man lese i avisen. Det er en', ' helt klart til stede. Jeg ønsker meg en ny', ' størst.\nI det heile er det ikkje berre dei unge']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,sønnen,singular,male,descriptive_adjective,"[' oppkjeftige og mest velformuler', ' uskyl dige av alle.\npåstå at', ' aktive. Han har de seneste årene også deltatt internasjonalt', ' fremtredende spilleren vi skal se på de neste', ' talentfulle spilleren i verden. - Og han er et']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,sønnen,singular,male,descriptive_adjective,"[' av alle verdens ting og det er også de som', ' kandidaten til jobben.\n■ BIRGIT', ' av alle verdener», skrev Rainer Maria R', ' julegaven som finnes.\n– Julehøytiden blir jo', ' gåven han noen gang har fått. Det er']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,sønnen,singular,male,descriptive_adjective,"[' suksess, sier Jan Erik Vold, og forteller om', ' beundrer og ikke minst har hans egen film med', ' ressurs som bidrar for at alt dette skal gå rundt.', 'artet keeper og et enda bedre menneske. Som alle', ' fan av ham.\nMark har selv vokst opp blant']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,sønnen,singular,male,descriptive_adjective,"[' den mest fremtredende amerikanske statsmann som ikke', ' en god venn av Castro-slektningen C', ' en svært habil fotballspiller på Tynset,', ' «den snille gutten». Som voksen kommer det', ' mannen med de mange titler. Han kaller seg en']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,sønnen,singular,male,descriptive_adjective,"[' fortsatt pågrepet, men er nå etterlyst over', ' den mest profilerte spilleren i Valencia -', ' død.\n– Det er veldig tøft, sier hun, og', ' borte. Og det betyr ikke noe at du må være', ' kommet på avveie. På sin vei gjennom byen']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,gutten,singular,male,descriptive_adjective,"[' intelligente og mest interessante fyren I film histor', ' be rømte, fordi han var en av de', ' populære gutten i klassen, i hvert fall så lenge', ' utviste spiller i klubbens historie. Han har allerede påd', ' talentfulle målvakten i sin årsklasse.']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,gutten,singular,male,descriptive_adjective,"[' fotballdommeren i hele fylket, sier dommers', ' medisinen for både voksne og bam. Det blir', ' norske o-løperen. Det beviste han', ' løperen av de to. ', ' vennen han har – og hvis han og br']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 1, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[I] er en stor [M].,gutten,singular,male,descriptive_adjective,"[' stjerne på sosiale medier, har han ikke lagt noe skjul', ' fan av The Beatles.\n- Egentlig var det', ' fan av Michael Jackson. - Jeg synes han var', ' berikelse. Vi gleder oss sammen hver dag. Vi', ' del av hver dagen vår, vi er nødt til å']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,gutten,singular,male,descriptive_adjective,"[' et balltalent av de sjeld ne.\nKen', ' «the blacks mas termind» på', ' Norges nye skuespilleryndling.\nblir hans første', ' en av Italias mest kjente advokater. Han har', ' «Den stygge andung en» av barn']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,gutten,singular,male,descriptive_adjective,"[' i for dårlig fysisk form. Nå skal en rapport ut', ' godt fornøyd med sine prestasjoner.\n- Jeg hadde ingen', ' pågrepet. ', ' så opptatt av å følge med i tiden, og det', ' det bare å gå videre og gjøre noe annet, sier']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,broren,singular,male,descriptive_adjective,"[' effektive, og bruker rundt 60 minutter på å lage', ' kjente.\n- Det var på tide at de fikk hver', ' betyd ningsfulle. Han går nå i andre', ' talentfulle av dem. Hun er rå på skøy', ' alvorlige tiltalen. Han skal ha slått sin egen']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,broren,singular,male,descriptive_adjective,"[' av dei tre og blir brukt frå start. Den', ' til å kjøre. - Og så er de gode', ' av dei fire, den siste går det litt tre', ' i verden, i alle fall i mine øyne. Jeg', ' fotballspilleren i verden, sier Alou Diarra']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,broren,singular,male,descriptive_adjective,"[' mann som har tjent en formue på å bygge', 'spiller på en av Europas fremste fotballklubber, som', ' tilhenger av ham. Men hvem som er sjefen', ' fan av serien.\n- Han har ikke hørt om det,', ' og kraftig gutt. Begge foreldrene og alle søsk']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,broren,singular,male,descriptive_adjective,"[' Khalil al- Hajji fra al', ' en habil hobbyfotograf. I tillegg til egne', ' den første som hoppet i fallskjerm i Nord-Ø', ' landets før ste biskop i eksil. Han er grunn', ' en mann som alltid gjør opp for seg. Han be']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,broren,singular,male,descriptive_adjective,"[' uskyldige. Hva skjedde på dette møtet? Vi', ' dømt for et drap og det siste offeret ble', ' det bare den nye kjæresten som får komme. I', ' blitt bedre og er nå helt friskmeldt fra kreft', ' en god støttespiller. (Foto: Svein Samuelsen']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,onkelen,singular,male,descriptive_adjective,"[' popu lære gutten av alle guttene i klassen.', ' ivrige og flinke, og onkelen er', ' promi nente al-Qaida-', ' popu lære av alle våre folkevalgte. De', ' berømte i hele familien, seiv om også søsteren er']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,onkelen,singular,male,descriptive_adjective,"[' far- og bestefarskandidaten. Ikke det', ' onkelen en fireåring kan ha! Han', ' til å ta vare på den gode skøytefor', ' til å lære henne å lese og skrive.\n- Det', ' og eneste i verden han kan fortelle om alt det']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,onkelen,singular,male,descriptive_adjective,"['vokst, atletisk fotballspiller, mens L', ' fotball profil i Tyskland og har i mange år vært', ' del av denne historien, sier han.\nDe fleste kjenner', ' helt. For det andre er han jo tross alt', ' fan. ']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onkelen,singular,male,descriptive_adjective,"[' en person som er over gjennomsnit tet glad i', ' «den gylne generasjon» i argentinsk', ' en karismatisk figur, som har gjort', ' en av verdens 100 mest innflytelsesrike mennesker i', ' «Judas Priest» sin grunnleg g']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onkelen,singular,male,descriptive_adjective,"[' det mest vanlige. Å være barn av en kjent', ' på en fjellhylle høyt over Lofthus', ' kjent med at BA omtaler forholdet, men viser til', ' blitt utnevnt til ny forsvarssjef. Det', ' drept, og dermed ikke kan delta i krigen,']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,ektemannen,singular,male,descriptive_adjective,"[' ettersøkte av de tre kidnap per', ' profilerte kristne sangeren Norge har fostret. Men', ' betydningsfulle personen i livet ditt. Hvis det er', ' berømte blant de to. Han har i 30 år skrevet', ' intelligente. 20.30 Charterfeber -']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,ektemannen,singular,male,descriptive_adjective,"[' de har hatt, og at de ble lykkelig skil', ' støtte. ', ' investeringen han har gjort. ', ' hun kunne fatt. - Vi jobber så godt sammen,', ' jeg kjenner, og i et øyeblikk av fullstend']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,ektemannen,singular,male,descriptive_adjective,"[' mann med en høy prostata, gjør ikke det', ' og viktig inntektskilde for den vesle lands byen', ' del av livet hennes nå. - Jeg har tenkt over', ' tilhenger av å gi gåver til hverandre den', 'røyker, og at hun etter røykepauser']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemannen,singular,male,descriptive_adjective,"[' «Gudfaren i norsk rap». Han var en', ' en sentral skikkelse i Oslos kriminelle miljø. Det', ' «Herman», er ifølge den nye boka en', ' «han som ikke liker at folk sier at han', ' en av de siste mohikanerne. I fire']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemannen,singular,male,descriptive_adjective,"[' fra Iran og har iransk pass. Det er', ' dømt for å ha smuglet over 60.000', ' på ferie ved et fjellområde i Nord-Itali', ' i ferd med å skilles. På leting etter', ' hun en engasjert debattant. I tillegg til lokalpolitikk']","{'om': 0, 'ddf': 0, 'asf': 0, 'cds': 0, 'pa': 0, 'rci': 0, 'qas': 0, 'asm': 0, 'an': 0, 'is': 0, 'svp': 0, 'ps': 0, 'pr': 0, 'or': 0, 're': 0, 'ddp': 0, 'dmc': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
